,ID,TOPONYME,geometry
97,BDCAEROD0000000017183322,aéroport de lyon-saint-exupéry,"POLYGON ((5.09840412193767 45.71992837763559, 5.098309632110115 45.71903113411016, 5.096270191535542 45.71886550502382, 5.096761935697069 45.715351329845184, 5.097551117915764 45.71520602710432, 5.098655372523575 45.712621779651634, 5.099911688458835 45.71255513692981, 5.1013809866104305 45.70956590109408, 5.101223841742686 45.70952469211867, 5.099913694777975 45.70874739956738, 5.099333164489155 45.70795109645018, 5.098877716359567 45.70706238043225, 5.098642336780046 45.70621280277869, 5.098229622690618 45.70489090307693, 5.097892351895843 45.70355768879999, 5.0983366705164475 45.70293416605311, 5.0969896645022725 45.701959353351505, 5.0963513697941405 45.70126410159115, 5.095274489926538 45.700291449701794, 5.098126339389563 45.69874484420693, 5.0974173953928625 45.698186035221795, 5.096695259916203 45.69863546566658, 5.095710233138335 45.69794846535347, 5.096165661865572 45.69755084575426, 5.095098551747106 45.696766279681405, 5.09431895802112 45.69736179248266, 5.091651778398799 45.69437564515972, 5.090324619232139 45.69507407808118, 5.089041910282939 45.69381873600265, 5.083335604178268 45.69582239401661, 5.082035146219105 45.69446731439308, 5.077449108418915 45.69629051780377, 5.077928796986908 45.69663838651479, 5.078592966746046 45.6970720285644, 5.079537550059559 45.69720232721205, 5.080090127172569 45.697197530636366, 5.081622700529875 45.69703410325698, 5.081441461318349 45.698298569094675, 5.079803635989904 45.698159466909544, 5.078315914378269 45.69794370672573, 5.078295407569489 45.69883497331327, 5.075352669521797 45.69855592610176, 5.075264539239532 45.6993592581441, 5.072735851049731 45.698637430451306, 5.0688043508567215 45.70147963639385, 5.07016291672014 45.70425435242458, 5.067443438379272 45.71779728779383, 5.068348442238532 45.71998943223804, 5.068446111736993 45.719987639758024, 5.0693488833453335 45.72177446072016, 5.068902415264839 45.730121324896864, 5.071754834713071 45.73034908435954, 5.071293667430703 45.734519241253274, 5.070446535402298 45.74075120301658, 5.070628187846612 45.74285303032393, 5.072623437636832 45.74264251640207, 5.075151914570342 45.742311355869354, 5.078358391484956 45.74163885027814, 5.079440076157384 45.741665747190474, 5.07999798632342 45.74203018893615, 5.080473447877661 45.7422889542246, 5.080731554480552 45.74282286989233, 5.080912526299787 45.74335820869067, 5.080775622583583 45.743685924235265, 5.080345789415075 45.744092910316155, 5.080098711394074 45.74429654563019, 5.08003183383681 45.745288659690736, 5.080234698310471 45.74650820412707, 5.081255054860088 45.74633894146494, 5.082061113325507 45.74884900574226, 5.080817178917819 45.74943766997835, 5.081078829096479 45.750303915877694, 5.081573530427453 45.75117396690105, 5.0822912195415215 45.75215610216908, 5.083482952159932 45.75311686503439, 5.088979963603554 45.75195582674871, 5.08967086325682 45.75188537460478, 5.0893795422740356 45.749659482590154, 5.08956300070376 45.749475021684674, 5.091403541924355 45.7489796888084, 5.09126092137135 45.74871299354995, 5.09138310443556 45.74857560690924, 5.092080726322279 45.74837800112201, 5.092068350525746 45.74815302971167, 5.091337008021924 45.74637129409401, 5.091322932682297 45.74610131402681, 5.093042912233184 45.74578924981906, 5.092631599902198 45.74399887917102, 5.095304413759706 45.74343758395802, 5.095361006698107 45.743301411524776, 5.095050178242507 45.742228924321395, 5.095236584800704 45.74208943891169, 5.09508115661976 45.741552745189935, 5.095333547528426 45.74145707366359, 5.0953241517771435 45.74127708733594, 5.094525491850929 45.73945068289779, 5.0941512610270365 45.738910846536484, 5.094944260190607 45.73369757220922, 5.096721622799313 45.733518598074085, 5.09673543905081 45.73249232456311, 5.094992623257422 45.73259769235927, 5.095442927045353 45.72927436347153, 5.097017373327272 45.7286325372386, 5.097710742394169 45.72605864823837, 5.098405051480986 45.724799010735744, 5.099534203295244 45.72320517777556, 5.098120839484126 45.722969362678285, 5.098469662581601 45.71992715732211, 5.09840412193767 45.71992837763559))"
98,BDCAEROD0000000017183243,aéroport de genève-cointrin,"POLYGON ((6.118508224483899 46.23812846538135, 6.116822291157183 46.23682470725312, 6.116436964969427 46.236489212163626, 6.115899693714641 46.236062353448226, 6.115117158461874 46.2356386057147, 6.114148180137387 46.23495050490718, 6.111012510506391 46.23221742997333, 6.110733631715902 46.23155998748786, 6.110340523647258 46.23113186493905, 6.110026031024076 46.230898949689596, 6.109365246711767 46.23129100814767, 6.106888933709993 46.22964374430561, 6.106283180167062 46.22990721508195, 6.101040944752625 46.22690157643421, 6.101234289471939 46.22595908020782, 6.100222876084467 46.2250196976872, 6.098763981485385 46.22399607681045, 6.097504514655958 46.22268674070064, 6.097057291698617 46.222584473593486, 6.096433717690505 46.222578025945296, 6.087249734898694 46.22489143266915, 6.087116082626869 46.225031137954225, 6.087457666124519 46.22547064669556, 6.088169264670256 46.22618577749978, 6.08917711240967 46.22688114157396, 6.090666902541456 46.22778689034683, 6.091854584008431 46.2286305437922, 6.09212481330525 46.22916209722749, 6.092449398302736 46.22973632947408, 6.0928578624545136 46.230209150786806, 6.096372301596439 46.23242502598363, 6.096687875637048 46.23304545291146, 6.096967069332516 46.23350465850236, 6.097957388472473 46.23413824734082, 6.096472255137971 46.235754844779095, 6.100189385392861 46.2382615828351, 6.10150319168975 46.237541772188, 6.101499398015046 46.2374977180317, 6.1017586374755375 46.23748884614133, 6.104660169198997 46.239508521268284, 6.1058744087442385 46.240354018897584, 6.107006253015994 46.24109721862269, 6.107196870694301 46.24104605150981, 6.107805946614245 46.24056440347052, 6.108981866840891 46.23963559465313, 6.109250075115245 46.239761637630146, 6.109740775808376 46.24010058370345, 6.1116103770047925 46.24139221075906, 6.116681579568915 46.24489504512096, 6.119129271531912 46.24682046960973, 6.1200350088491735 46.24753370003344, 6.120388568975494 46.2478114797741, 6.120520775610129 46.24785201122386, 6.1210053825853485 46.24828660498153, 6.120639536931665 46.24861385805649, 6.12124993541914 46.24899903983109, 6.121459795973786 46.24921677519914, 6.12343551737831 46.250490892242084, 6.124246180251149 46.25101565120631, 6.125760938769902 46.25206357511087, 6.129740957928636 46.25196676949452, 6.130368849086438 46.250179561904375, 6.1288119358461675 46.24739446772676, 6.127839452688191 46.24722024664325, 6.126875513533569 46.24699081019962, 6.125822915958594 46.24641414194149, 6.124694686742165 46.24569535242039, 6.12385858791272 46.24506495712121, 6.123628308745827 46.24473964476762, 6.123595564735504 46.244074568190086, 6.123499006387041 46.24342926763292, 6.122923071622494 46.243169318672585, 6.122113765695531 46.24291667390695, 6.117479236595657 46.23955891437998, 6.118508224483899 46.23812846538135))"
99,BDCAEROD0000000017183362,aéroport du puy-en-velay - loudes,"POLYGON ((3.7613299419187145 45.07479658806985, 3.7602291737510716 45.074684345174816, 3.7577916670009017 45.07795961959805, 3.759723902342675 45.081085382028036, 3.7580832289032395 45.08287581511517, 3.758291247965958 45.08359474892115, 3.7569105852732636 45.08582280885301, 3.759211464027979 45.08696692285049, 3.76450625892316 45.08023328251167, 3.76560677684432 45.08022572782499, 3.767972651630062 45.07740549184708, 3.768871975430681 45.07580101734046, 3.7678760489922385 45.07462651306797, 3.7675952892146194 45.07454020468514, 3.765570242389785 45.07430561505032, 3.7620546886774915 45.074172135381176, 3.7613299419187145 45.07479658806985))"
100,BDCAEROD0000000247201776,héliport de lyon-st-exupéry,"POLYGON ((5.0811939593637785 45.727358407337256, 5.082820900070918 45.726980647460486, 5.082562101309882 45.72642693327001, 5.080933447277485 45.72675878051995, 5.0811939593637785 45.727358407337256))"
101,BDCAEROD0000000017183324,aérodrome de lyon-corbas,"POLYGON ((4.9103229837161315 45.64643935840086, 4.91018525722264 45.64955737278417, 4.909910129992891 45.65025651571869, 4.909799047940045 45.6506105917234, 4.909711700598677 45.650945349300905, 4.909594322945055 45.65119144247148, 4.90926753915324 45.651622137172616, 4.908952976312287 45.65147614683605, 4.9085773663154235 45.651943697209184, 4.908039955987535 45.65170420197275, 4.904950602485764 45.65493795158647, 4.910376512158147 45.655026155386174, 4.9104766688585935 45.65606751920675, 4.910847322189059 45.657688876320066, 4.9108119594158675 45.658562299366366, 4.9155507723089755 45.65860607333921, 4.9156905715266435 45.65722645201549, 4.9169752683280095 45.65723250716802, 4.916845543630463 45.65886506920038, 4.9238321274704395 45.65919897580945, 4.92400738707057 45.65773676641971, 4.923212200016854 45.65747562477609, 4.9234942855137644 45.6563890055484, 4.922642328112001 45.655454169192154, 4.921430247528107 45.65206192688919, 4.920997010375351 45.65019936753238, 4.920082394598277 45.64986097828764, 4.920654693098854 45.64892074214341, 4.920666903931147 45.64890251883107, 4.917448659018032 45.64816652975158, 4.9103229837161315 45.64643935840086))"
102,BDCAEROD0000000017183323,aéroport de lyon-bron,"POLYGON ((4.949961327023849 45.71996503182635, 4.950114254010844 45.71937869273695, 4.95007429934834 45.719120865643205, 4.949955364231034 45.718884221795534, 4.9497749026020665 45.718726107704605, 4.949578528582112 45.71859078762291, 4.949474224993649 45.718331371210574, 4.949398337831975 45.71796607420491, 4.948949591089097 45.71785763709001, 4.947801058544026 45.717705447461285, 4.9469578456106005 45.71767858237209, 4.9460150232667095 45.71774440771798, 4.9452414498889725 45.717869456442344, 4.94459514525289 45.71803013584599, 4.943897310041315 45.71829798987709, 4.943071653072213 45.71869775255675, 4.942480914807277 45.71908625432377, 4.941956354900476 45.71952855889145, 4.9415516873451235 45.71997960472078, 4.941139111787036 45.72064516573748, 4.940675537524757 45.72147013672453, 4.940329237099936 45.72200934789242, 4.940054908205353 45.72232753406663, 4.939625406123662 45.722768190803265, 4.939060566792135 45.72320036504927, 4.9392128671880915 45.72325269110373, 4.939281613063018 45.723379415992184, 4.939574348717051 45.72329240998377, 4.939679183633428 45.723568039506404, 4.9393620127048266 45.72435175235637, 4.938994554164709 45.72348163645779, 4.938295676370726 45.72372244945232, 4.938834979904929 45.7244689101081, 4.938036759798037 45.72477448308443, 4.937416491862928 45.72402941042374, 4.936953224886541 45.72416798223759, 4.936987911112842 45.72424034753674, 4.936706016159067 45.72434337404768, 4.936754011416765 45.724501983464755, 4.936659592226665 45.72467024593921, 4.936503604548801 45.724843169135504, 4.9363055019695725 45.72495196103824, 4.936370514615748 45.726367735816886, 4.93631065698822 45.72759649668148, 4.935801056978565 45.72758813488436, 4.935722014183246 45.726689635583526, 4.935548563600441 45.72673134663895, 4.934979014331086 45.72589171100575, 4.935678343665297 45.72566262134877, 4.9356593766943995 45.724973867707774, 4.935446690969587 45.724886543417036, 4.9351265396079125 45.72496229929261, 4.935074081778107 45.72489654384771, 4.934596814825751 45.72500291885205, 4.934792688931243 45.725418408880316, 4.9341523259152735 45.72564197745006, 4.934071995416481 45.72555147861981, 4.933297902948916 45.72562871190962, 4.9331654903434865 45.72544632780272, 4.930863511139148 45.726222602641094, 4.9314081159248415 45.72712303614717, 4.932518649945764 45.72879652406851, 4.932669734243261 45.72907136689097, 4.932579498346832 45.730242996907165, 4.932551091263408 45.730718182713545, 4.932602006647098 45.73243235083191, 4.932796079049591 45.73360541221333, 4.9328639593373 45.73407534433204, 4.93300774936057 45.73454577641746, 4.933112987153757 45.73487004602152, 4.93384571854965 45.735776251974, 4.935200289007959 45.73599891537749, 4.935344378485322 45.73607300637209, 4.938232582753644 45.73659807304345, 4.937872349039638 45.737477100667974, 4.938655282598383 45.73764739531019, 4.942126949856347 45.738373107754654, 4.94366092038746 45.734694991381666, 4.946712431192745 45.72762000899785, 4.947579282947254 45.7255386900009, 4.949961327023849 45.71996503182635))"
103,BDCAEROD0000000017183325,aérodrome de lyon-brindas,"POLYGON ((4.695833587263565 45.70830654824463, 4.696123470431341 45.7096685375092, 4.695306518638985 45.70977540333699, 4.695686677600933 45.710559591842056, 4.693945569140096 45.711010003178636, 4.6952137463223185 45.71211770109872, 4.695702435702338 45.71182843192418, 4.697067448476105 45.71307335966105, 4.699715275426879 45.71162747193438, 4.699100403129635 45.711072909329125, 4.698593374415272 45.71034558623032, 4.6981333577336395 45.710688477926226, 4.697295941165426 45.70975176218897, 4.697686149005033 45.709563944245694, 4.697598921685765 45.7090257426501, 4.697431100752332 45.708416699538276, 4.696789195144574 45.70840384939554, 4.69638951977513 45.70836663343296, 4.695833587263565 45.70830654824463))"
0,BDCAEROD0000000017183009,aérodrome d'abbeville-buigny-saint-maclou,"POLYGON ((1.8288774858274943 50.14212393126592, 1.8244810424192435 50.14482935631606, 1.825243486021015 50.14534050424678, 1.8291258602517695 50.143109762594165, 1.8316090344519984 50.14615743227682, 1.8331645870095217 50.1457940992067, 1.835807121940895 50.15037988551624, 1.8366674201421924 50.14998477254765, 1.8284192103872134 50.136852842846736, 1.827681418594863 50.13697244311585, 1.8284226023555685 50.13834020613091, 1.8272133880665609 50.13878223189241, 1.8277333655348549 50.13974461713472, 1.8262925278578173 50.140108978940894, 1.826403473434082 50.1403875652976, 1.8279606492768714 50.13994796995356, 1.8288774858274943 50.14212393126592))"
1,BDCAEROD0000000017182985,aérodrome de dunkerque-les moëres,"POLYGON ((2.5444596818429606 51.03790134010687, 2.5440917831376377 51.0386193005083, 2.553088969866029 51.040890338817476, 2.5528207377571 51.04129387296395, 2.552382288160245 51.04195778899886, 2.5536070761314895 51.04228772591083, 2.554935680419438 51.040555204340464, 2.5444596818429606 51.03790134010687))"
2,BDCAEROD0000000066467167,hélistation,"POLYGON ((2.6716288979279046 50.51435020787868, 2.671388936827521 50.51423378217075, 2.6712190811765653 50.51437604825006, 2.671454813590886 50.51449336063438, 2.6716288979279046 50.51435020787868))"
3,BDCAEROD0000000017183091,aérodrome de château-thierry-belleau,"POLYGON ((3.3502088072415668 49.062489445684065, 3.3496101647421272 49.06340203448307, 3.3494546638940377 49.06449046513522, 3.3519828775190224 49.06441475046381, 3.3589873821997136 49.07072676369274, 3.360246339294283 49.07012326311533, 3.3527199430970738 49.0629352758538, 3.3502088072415668 49.062489445684065))"
4,BDCAEROD0000000017183018,aérodrome de laon-chambry,"POLYGON ((3.6271120737571287 49.588172765376136, 3.6264606204713328 49.591880478859515, 3.6259045696846295 49.59502960542825, 3.6258137520530407 49.59529158715859, 3.6252530673449788 49.596591258196376, 3.62441682045074 49.59854028212, 3.624443342302467 49.59901554174959, 3.6238224068513025 49.60071092356061, 3.6332764034141216 49.603448775973014, 3.633789020838121 49.60240994139519, 3.641922231866707 49.595666753836426, 3.6429705369278156 49.59558302504168, 3.6372160763653727 49.592662997103915, 3.6320160336540432 49.59025744564541, 3.6271120737571287 49.588172765376136))"
5,BDCAEROD0000000017183005,aérodrome de lens-bénifontaine,"POLYGON ((2.8151948068907657 50.46155170890914, 2.8148683909046928 50.46274599589973, 2.8161008256129354 50.46375499834378, 2.816159687460998 50.46689505894352, 2.8175659671169226 50.466925865361105, 2.820818693553354 50.46897635132492, 2.8226925754102146 50.470835374903565, 2.8235734096000478 50.47032946678461, 2.8244692595129277 50.46994924325189, 2.822342183646188 50.46809167625038, 2.825072922029737 50.46703096042692, 2.826914225852574 50.4669339115649, 2.8270173758266384 50.46597357419016, 2.8253990026778766 50.46587166185731, 2.823744516678678 50.46483791831453, 2.823577687225267 50.46508991970684, 2.8202552599935142 50.464483712358735, 2.8206106794026917 50.46340525325154, 2.818694080628729 50.46296440550028, 2.818953024362848 50.46212907112243, 2.8151948068907657 50.46155170890914))"
